Region,Day,Cumulative Supply,Cumulative Vaccinations,Opening Supply,Supply Increase,Daily Supply,Daily Vaccinations,Population
PE,2021-03-22,"21,925","16,779","5,146",0,"5,146","1,853",159625
PE,2021-03-23,"21,925","18,632","3,293",0,"3,293",0,159625
PE,2021-03-24,"21,925","18,632","3,293","5,280","8,573","1,626",159625
PE,2021-03-25,"27,205","20,258","6,947",0,"6,947",0,159625
PE,2021-03-26,"27,205","20,258","6,947",0,"6,947",0,159625
PE,2021-03-27,"27,205","20,258","6,947",0,"6,947",0,159625
PE,2021-03-28,"27,205","20,258","6,947",0,"6,947",0,159625
PE,2021-03-29,"27,205","20,258","6,947",0,"6,947","1,454",159625
PE,2021-03-30,"27,205","21,712","5,493",0,"5,493",0,159625
PE,2021-03-31,"27,205","21,712","5,493","4,680","10,173","3,441",159625
PE,2021-04-01,"31,885","25,153","6,732",0,"6,732",0,159625
PE,2021-04-02,"31,885","25,153","6,732",0,"6,732",0,159625
PE,2021-04-03,"31,885","25,153","6,732",0,"6,732",0,159625
PE,2021-04-04,"31,885","25,153","6,732","7,700","14,432",0,159625
PE,2021-04-05,"39,585","25,153","14,432",0,"14,432","2,295",159625
PE,2021-04-06,"39,585","27,448","12,137",0,"12,137",0,159625
PE,2021-04-07,"39,585","27,448","12,137",0,"12,137",0,159625
PE,2021-04-08,"39,585","27,448","12,137",0,"12,137",0,159625
PE,2021-04-09,"39,585","27,448","12,137","4,640","16,777",0,159625
PE,2021-04-10,"44,225","27,448","16,777",0,"16,777",0,159625
PE,2021-04-11,"44,225","27,448","16,777","4,640","21,417","3,768",159625
PE,2021-04-12,"48,865","31,216","17,649",0,"17,649","2,374",159625
PE,2021-04-13,"48,865","33,590","15,275",0,"15,275",0,159625
PE,2021-04-14,"48,865","33,590","15,275","2,340","17,615",0,159625
PE,2021-04-15,"51,205","33,590","17,615",0,"17,615",0,159625
PE,2021-04-16,"51,205","33,590","17,615",0,"17,615",0,159625
PE,2021-04-17,"51,205","33,590","17,615",0,"17,615",0,159625
PE,2021-04-18,"51,205","33,590","17,615","2,340","19,955","3,898",159625
PE,2021-04-19,"53,545","37,488","16,057",0,"16,057","2,555",159625
PE,2021-04-20,"53,545","40,043","13,502",0,"13,502",0,159625
PE,2021-04-21,"53,545","40,043","13,502","4,790","18,292",0,159625
PE,2021-04-22,"58,335","40,043","18,292",0,"18,292",0,159625
PE,2021-04-23,"58,335","40,043","18,292",0,"18,292",0,159625
PE,2021-04-24,"58,335","40,043","18,292",0,"18,292",0,159625
PE,2021-04-25,"58,335","40,043","18,292","4,790","23,082","4,195",159625
PE,2021-04-26,"63,125","44,238","18,887",0,"18,887","2,261",159625
PE,2021-04-27,"63,125","46,499","16,626",0,"16,626",0,159625
PE,2021-04-28,"63,125","46,499","16,626","1,755","18,381",0,159625
PE,2021-04-29,"64,880","46,499","18,381",0,"18,381",0,159625
PE,2021-04-30,"64,880","46,499","18,381",0,"18,381",0,159625
PE,2021-05-01,"64,880","46,499","18,381",0,"18,381",0,159625
PE,2021-05-02,"64,880","46,499","18,381","1,755","20,136","3,711",159625
PE,2021-05-03,"66,635","50,210","16,425",0,"16,425","2,160",159625
PE,2021-05-04,"66,635","52,370","14,265",0,"14,265",0,159625
PE,2021-05-05,"66,635","52,370","14,265","2,340","16,605",0,159625
PE,2021-05-06,"68,975","52,370","16,605",0,"16,605",0,159625
PE,2021-05-07,"68,975","52,370","16,605",0,"16,605",0,159625
PE,2021-05-08,"68,975","52,370","16,605",0,"16,605",0,159625
PE,2021-05-09,"68,975","52,370","16,605","2,340","18,945","3,544",159625
PE,2021-05-10,"71,315","55,914","15,401",0,"15,401","2,028",159625
PE,2021-05-11,"71,315","57,942","13,373",0,"13,373",0,159625
PE,2021-05-12,"71,315","57,942","13,373","2,340","15,713",0,159625
PE,2021-05-13,"73,655","57,942","15,713",0,"15,713",0,159625
PE,2021-05-14,"73,655","57,942","15,713",0,"15,713",0,159625
PE,2021-05-15,"73,655","57,942","15,713",0,"15,713",0,159625
PE,2021-05-16,"73,655","57,942","15,713","2,340","18,053","3,328",159625
PE,2021-05-17,"75,995","61,270","14,725",0,"14,725","1,968",159625
PE,2021-05-18,"75,995","63,238","12,757",0,"12,757",0,159625
PE,2021-05-19,"75,995","63,238","12,757","2,340","15,097",0,159625
PE,2021-05-20,"78,335","63,238","15,097",0,"15,097",0,159625
PE,2021-05-21,"78,335","63,238","15,097",0,"15,097",0,159625
PE,2021-05-22,"78,335","63,238","15,097",0,"15,097",0,159625
PE,2021-05-23,"78,335","63,238","15,097","2,340","17,437","3,230",159625
PE,2021-05-24,"80,675","66,468","14,207",0,"14,207","1,918",159625
PE,2021-05-25,"80,675","68,386","12,289",0,"12,289",0,159625
PE,2021-05-26,"80,675","68,386","12,289","2,340","14,629",0,159625
PE,2021-05-27,"83,015","68,386","14,629",0,"14,629",0,159625
PE,2021-05-28,"83,015","68,386","14,629",0,"14,629",0,159625
PE,2021-05-29,"83,015","68,386","14,629",0,"14,629",0,159625
PE,2021-05-30,"83,015","68,386","14,629","2,340","16,969","3,149",159625
PE,2021-05-31,"85,355","71,535","13,820",0,"13,820","1,400",159625
PE,2021-06-01,"85,355","72,935","12,420",0,"12,420",0,159625
PE,2021-06-02,"85,355","72,935","12,420",0,"12,420",0,159625
PE,2021-06-03,"85,355","72,935","12,420",0,"12,420",0,159625
PE,2021-06-04,"85,355","72,935","12,420",0,"12,420",0,159625
PE,2021-06-05,"85,355","72,935","12,420",0,"12,420",0,159625
PE,2021-06-06,"85,355","72,935","12,420",0,"12,420","2,299",159625
PE,2021-06-07,"85,355","75,234","10,121",0,"10,121","1,026",159625
PE,2021-06-08,"85,355","76,260","9,095",0,"9,095",0,159625
PE,2021-06-09,"85,355","76,260","9,095",0,"9,095",0,159625
PE,2021-06-10,"85,355","76,260","9,095",0,"9,095",0,159625
PE,2021-06-11,"85,355","76,260","9,095",0,"9,095",0,159625
PE,2021-06-12,"85,355","76,260","9,095",0,"9,095",0,159625
PE,2021-06-13,"85,355","76,260","9,095",0,"9,095","1,686",159625
PE,2021-06-14,"85,355","77,946","7,409",0,"7,409",751,159625
PE,2021-06-15,"85,355","78,697","6,658",0,"6,658",0,159625
PE,2021-06-16,"85,355","78,697","6,658",0,"6,658",0,159625
PE,2021-06-17,"85,355","78,697","6,658",0,"6,658",0,159625
PE,2021-06-18,"85,355","78,697","6,658",0,"6,658",0,159625
PE,2021-06-19,"85,355","78,697","6,658",0,"6,658",0,159625
PE,2021-06-20,"85,355","78,697","6,658",0,"6,658","1,234",159625
PE,2021-06-21,"85,355","79,931","5,424",0,"5,424",550,159625
PE,2021-06-22,"85,355","80,481","4,874",0,"4,874",0,159625
PE,2021-06-23,"85,355","80,481","4,874",0,"4,874",0,159625
PE,2021-06-24,"85,355","80,481","4,874",0,"4,874",0,159625
PE,2021-06-25,"85,355","80,481","4,874",0,"4,874",0,159625
PE,2021-06-26,"85,355","80,481","4,874",0,"4,874",0,159625
PE,2021-06-27,"85,355","80,481","4,874",0,"4,874",903,159625
PE,2021-06-28,"85,355","81,384","3,971",0,"3,971",0,159625
PE,2021-06-29,"85,355","81,384","3,971",0,"3,971",0,159625
PE,2021-06-30,"85,355","81,384","3,971",0,"3,971",0,159625
PE,2021-07-01,"85,355","81,384","3,971",0,"3,971",0,159625
NF,2021-01-01,"6,300","1,785","4,515",0,"4,515",0,522103
NF,2021-01-02,"6,300","1,785","4,515",0,"4,515",0,522103
NF,2021-01-03,"6,300","1,785","4,515",0,"4,515",0,522103
NF,2021-01-04,"6,300","1,785","4,515",0,"4,515",0,522103
NF,2021-01-05,"6,300","1,785","4,515",0,"4,515",0,522103
NF,2021-01-06,"6,300","1,785","4,515",0,"4,515",0,522103
NF,2021-01-07,"6,300","1,785","4,515","1,950","6,465",0,522103
NF,2021-01-08,"8,250","1,785","6,465",0,"6,465",0,522103
NF,2021-01-09,"8,250","1,785","6,465",0,"6,465",0,522103
NF,2021-01-10,"8,250","1,785","6,465",0,"6,465","1,975",522103
NF,2021-01-11,"8,250","3,760","4,490",0,"4,490",0,522103
NF,2021-01-12,"8,250","3,760","4,490","2,925","7,415","1,531",522103
NF,2021-01-13,"11,175","5,291","5,884",0,"5,884",0,522103
NF,2021-01-14,"11,175","5,291","5,884",0,"5,884",0,522103
NF,2021-01-15,"11,175","5,291","5,884",0,"5,884",0,522103
NF,2021-01-16,"11,175","5,291","5,884",0,"5,884",0,522103
NF,2021-01-17,"11,175","5,291","5,884",0,"5,884",0,522103
NF,2021-01-18,"11,175","5,291","5,884",0,"5,884",0,522103
NF,2021-01-19,"11,175","5,291","5,884","2,400","8,284","3,258",522103
NF,2021-01-20,"13,575","8,549","5,026",0,"5,026",0,522103
NF,2021-01-21,"13,575","8,549","5,026","2,925","7,951",0,522103
NF,2021-01-22,"16,500","8,549","7,951",0,"7,951",0,522103
NF,2021-01-23,"16,500","8,549","7,951",0,"7,951",0,522103
NF,2021-01-24,"16,500","8,549","7,951",0,"7,951",0,522103
NF,2021-01-25,"16,500","8,549","7,951",0,"7,951",0,522103
NF,2021-01-26,"16,500","8,549","7,951",0,"7,951","1,531",522103
NF,2021-01-27,"16,500","10,080","6,420",0,"6,420",0,522103
NF,2021-01-28,"16,500","10,080","6,420",0,"6,420",0,522103
NF,2021-01-29,"16,500","10,080","6,420",0,"6,420",0,522103
NF,2021-01-30,"16,500","10,080","6,420",0,"6,420",0,522103
NF,2021-01-31,"16,500","10,080","6,420",0,"6,420",0,522103
NF,2021-02-01,"16,500","10,080","6,420",0,"6,420",0,522103
NF,2021-02-02,"16,500","10,080","6,420",0,"6,420","2,516",522103
NF,2021-02-03,"16,500","12,596","3,904",0,"3,904",0,522103
NF,2021-02-04,"16,500","12,596","3,904",975,"4,879",0,522103
NF,2021-02-05,"17,475","12,596","4,879",0,"4,879",0,522103
NF,2021-02-06,"17,475","12,596","4,879",0,"4,879",0,522103
NF,2021-02-07,"17,475","12,596","4,879",0,"4,879",0,522103
NF,2021-02-08,"17,475","12,596","4,879",0,"4,879",0,522103
NF,2021-02-09,"17,475","12,596","4,879","2,500","7,379","1,424",522103
NF,2021-02-10,"19,975","14,020","5,955",975,"6,930",667,522103
NF,2021-02-11,"20,950","14,687","6,263",0,"6,263",0,522103
NF,2021-02-12,"20,950","14,687","6,263",0,"6,263",0,522103
NF,2021-02-13,"20,950","14,687","6,263",0,"6,263",0,522103
NF,2021-02-14,"20,950","14,687","6,263",0,"6,263",0,522103
NF,2021-02-15,"20,950","14,687","6,263",0,"6,263",0,522103
NF,2021-02-16,"20,950","14,687","6,263",0,"6,263",0,522103
NF,2021-02-17,"20,950","14,687","6,263",0,"6,263","1,771",522103
NF,2021-02-18,"20,950","16,458","4,492","3,510","8,002",0,522103
NF,2021-02-19,"24,460","16,458","8,002",0,"8,002",0,522103
NF,2021-02-20,"24,460","16,458","8,002",0,"8,002",0,522103
NF,2021-02-21,"24,460","16,458","8,002",0,"8,002",0,522103
NF,2021-02-22,"24,460","16,458","8,002",0,"8,002",0,522103
NF,2021-02-23,"24,460","16,458","8,002",0,"8,002",0,522103
NF,2021-02-24,"24,460","16,458","8,002","2,340","10,342","3,827",522103
NF,2021-02-25,"26,800","20,285","6,515","7,020","13,535",0,522103
NF,2021-02-26,"33,820","20,285","13,535",0,"13,535",0,522103
NF,2021-02-27,"33,820","20,285","13,535",0,"13,535",0,522103
NF,2021-02-28,"33,820","20,285","13,535",0,"13,535",0,522103
NF,2021-03-01,"33,820","20,285","13,535",0,"13,535",0,522103
NF,2021-03-02,"33,820","20,285","13,535","1,800","15,335","4,472",522103
NF,2021-03-03,"35,620","24,757","10,863",0,"10,863",0,522103
NF,2021-03-04,"35,620","24,757","10,863","5,850","16,713",0,522103
NF,2021-03-05,"41,470","24,757","16,713",0,"16,713",0,522103
NF,2021-03-06,"41,470","24,757","16,713",0,"16,713",0,522103
NF,2021-03-07,"41,470","24,757","16,713",0,"16,713",0,522103
NF,2021-03-08,"41,470","24,757","16,713",0,"16,713",0,522103
NF,2021-03-09,"41,470","24,757","16,713",0,"16,713",0,522103
NF,2021-03-10,"41,470","24,757","16,713","12,850","29,563","8,864",522103
NF,2021-03-11,"54,320","33,621","20,699",0,"20,699",0,522103
NF,2021-03-12,"54,320","33,621","20,699",0,"20,699",0,522103
NF,2021-03-13,"54,320","33,621","20,699",0,"20,699",0,522103
NF,2021-03-14,"54,320","33,621","20,699",0,"20,699",0,522103
NF,2021-03-15,"54,320","33,621","20,699",0,"20,699",0,522103
NF,2021-03-16,"54,320","33,621","20,699",0,"20,699",0,522103
NF,2021-03-17,"54,320","33,621","20,699","12,150","32,849","12,432",522103
NF,2021-03-18,"66,470","46,053","20,417",0,"20,417",0,522103
NF,2021-03-19,"66,470","46,053","20,417",0,"20,417",0,522103
NF,2021-03-20,"66,470","46,053","20,417",0,"20,417",0,522103
NF,2021-03-21,"66,470","46,053","20,417",0,"20,417",0,522103
NF,2021-03-22,"66,470","46,053","20,417",0,"20,417",0,522103
NF,2021-03-23,"66,470","46,053","20,417",0,"20,417","9,178",522103
NF,2021-03-24,"66,470","55,231","11,239","17,810","29,049",0,522103
NF,2021-03-25,"84,280","55,231","29,049",0,"29,049",0,522103
NF,2021-03-26,"84,280","55,231","29,049",0,"29,049",0,522103
NF,2021-03-27,"84,280","55,231","29,049",0,"29,049",0,522103
NF,2021-03-28,"84,280","55,231","29,049",0,"29,049",0,522103
NF,2021-03-29,"84,280","55,231","29,049",0,"29,049",0,522103
NF,2021-03-30,"84,280","55,231","29,049","1,000","30,049","14,620",522103
NF,2021-03-31,"85,280","69,851","15,429","16,380","31,809",0,522103
NF,2021-04-01,"101,660","69,851","31,809",0,"31,809",0,522103
NF,2021-04-02,"101,660","69,851","31,809",0,"31,809",0,522103
NF,2021-04-03,"101,660","69,851","31,809",0,"31,809",0,522103
NF,2021-04-04,"101,660","69,851","31,809","27,400","59,209",0,522103
NF,2021-04-05,"129,060","69,851","59,209",0,"59,209","18,546",522103
NF,2021-04-06,"129,060","88,397","40,663",0,"40,663","2,178",522103
NF,2021-04-07,"129,060","90,575","38,485",0,"38,485","1,660",522103
NF,2021-04-08,"129,060","92,235","36,825",0,"36,825",0,522103
NF,2021-04-09,"129,060","92,235","36,825","15,370","52,195",0,522103
NF,2021-04-10,"144,430","92,235","52,195",0,"52,195",0,522103
NF,2021-04-11,"144,430","92,235","52,195","15,370","67,565","2,099",522103
NF,2021-04-12,"159,800","94,334","65,466",0,"65,466","14,259",522103
NF,2021-04-13,"159,800","108,593","51,207",0,"51,207","1,675",522103
NF,2021-04-14,"159,800","110,268","49,532","7,020","56,552","1,276",522103
NF,2021-04-15,"166,820","111,544","55,276",0,"55,276",0,522103
NF,2021-04-16,"166,820","111,544","55,276",0,"55,276",0,522103
NF,2021-04-17,"166,820","111,544","55,276",0,"55,276",0,522103
NF,2021-04-18,"166,820","111,544","55,276","7,020","62,296","1,614",522103
NF,2021-04-19,"173,840","113,158","60,682",0,"60,682","16,159",522103
NF,2021-04-20,"173,840","129,317","44,523",0,"44,523","1,898",522103
NF,2021-04-21,"173,840","131,215","42,625","14,920","57,545","1,446",522103
NF,2021-04-22,"188,760","132,661","56,099",0,"56,099",0,522103
NF,2021-04-23,"188,760","132,661","56,099",0,"56,099",0,522103
NF,2021-04-24,"188,760","132,661","56,099",0,"56,099",0,522103
NF,2021-04-25,"188,760","132,661","56,099","14,920","71,019","1,829",522103
NF,2021-04-26,"203,680","134,490","69,190",0,"69,190","15,428",522103
NF,2021-04-27,"203,680","149,918","53,762",0,"53,762","1,812",522103
NF,2021-04-28,"203,680","151,730","51,950","6,435","58,385","1,381",522103
NF,2021-04-29,"210,115","153,111","57,004",0,"57,004",0,522103
NF,2021-04-30,"210,115","153,111","57,004",0,"57,004",0,522103
NF,2021-05-01,"210,115","153,111","57,004",0,"57,004",0,522103
NF,2021-05-02,"210,115","153,111","57,004","6,435","63,439","1,746",522103
NF,2021-05-03,"216,550","154,857","61,693",0,"61,693","13,780",522103
NF,2021-05-04,"216,550","168,637","47,913",0,"47,913","1,618",522103
NF,2021-05-05,"216,550","170,255","46,295","7,020","53,315","1,233",522103
NF,2021-05-06,"223,570","171,488","52,082",0,"52,082",0,522103
NF,2021-05-07,"223,570","171,488","52,082",0,"52,082",0,522103
NF,2021-05-08,"223,570","171,488","52,082",0,"52,082",0,522103
NF,2021-05-09,"223,570","171,488","52,082","7,020","59,102","1,560",522103
NF,2021-05-10,"230,590","173,048","57,542",0,"57,542","13,087",522103
NF,2021-05-11,"230,590","186,135","44,455",0,"44,455","1,537",522103
NF,2021-05-12,"230,590","187,672","42,918","7,020","49,938","1,171",522103
NF,2021-05-13,"237,610","188,843","48,767",0,"48,767",0,522103
NF,2021-05-14,"237,610","188,843","48,767",0,"48,767",0,522103
NF,2021-05-15,"237,610","188,843","48,767",0,"48,767",0,522103
NF,2021-05-16,"237,610","188,843","48,767","7,020","55,787","1,481",522103
NF,2021-05-17,"244,630","190,324","54,306",0,"54,306","12,594",522103
NF,2021-05-18,"244,630","202,918","41,712",0,"41,712","1,479",522103
NF,2021-05-19,"244,630","204,397","40,233","7,020","47,253","1,127",522103
NF,2021-05-20,"251,650","205,524","46,126",0,"46,126",0,522103
NF,2021-05-21,"251,650","205,524","46,126",0,"46,126",0,522103
NF,2021-05-22,"251,650","205,524","46,126",0,"46,126",0,522103
NF,2021-05-23,"251,650","205,524","46,126","7,020","53,146","1,425",522103
NF,2021-05-24,"258,670","206,949","51,721",0,"51,721","12,036",522103
NF,2021-05-25,"258,670","218,985","39,685",0,"39,685","1,413",522103
NF,2021-05-26,"258,670","220,398","38,272","7,020","45,292","1,077",522103
NF,2021-05-27,"265,690","221,475","44,215",0,"44,215",0,522103
NF,2021-05-28,"265,690","221,475","44,215",0,"44,215",0,522103
NF,2021-05-29,"265,690","221,475","44,215",0,"44,215",0,522103
NF,2021-05-30,"265,690","221,475","44,215","7,020","51,235","1,362",522103
NF,2021-05-31,"272,710","222,837","49,873",0,"49,873","9,146",522103
NF,2021-06-01,"272,710","231,983","40,727",0,"40,727","1,074",522103
NF,2021-06-02,"272,710","233,057","39,653",0,"39,653",818,522103
NF,2021-06-03,"272,710","233,875","38,835",0,"38,835",0,522103
NF,2021-06-04,"272,710","233,875","38,835",0,"38,835",0,522103
NF,2021-06-05,"272,710","233,875","38,835",0,"38,835",0,522103
NF,2021-06-06,"272,710","233,875","38,835",0,"38,835","1,035",522103
NF,2021-06-07,"272,710","234,910","37,800",0,"37,800","6,938",522103
NF,2021-06-08,"272,710","241,848","30,862",0,"30,862",815,522103
NF,2021-06-09,"272,710","242,663","30,047",0,"30,047",621,522103
NF,2021-06-10,"272,710","243,284","29,426",0,"29,426",0,522103
NF,2021-06-11,"272,710","243,284","29,426",0,"29,426",0,522103
NF,2021-06-12,"272,710","243,284","29,426",0,"29,426",0,522103
NF,2021-06-13,"272,710","243,284","29,426",0,"29,426",785,522103
NF,2021-06-14,"272,710","244,069","28,641",0,"28,641","5,250",522103
NF,2021-06-15,"272,710","249,319","23,391",0,"23,391",617,522103
NF,2021-06-16,"272,710","249,936","22,774",0,"22,774",470,522103
NF,2021-06-17,"272,710","250,406","22,304",0,"22,304",0,522103
NF,2021-06-18,"272,710","250,406","22,304",0,"22,304",0,522103
NF,2021-06-19,"272,710","250,406","22,304",0,"22,304",0,522103
NF,2021-06-20,"272,710","250,406","22,304",0,"22,304",594,522103
NF,2021-06-21,"272,710","251,000","21,710",0,"21,710","3,982",522103
NF,2021-06-22,"272,710","254,982","17,728",0,"17,728",468,522103
NF,2021-06-23,"272,710","255,450","17,260",0,"17,260",356,522103
NF,2021-06-24,"272,710","255,806","16,904",0,"16,904",0,522103
NF,2021-06-25,"272,710","255,806","16,904",0,"16,904",0,522103
NF,2021-06-26,"272,710","255,806","16,904",0,"16,904",0,522103
NF,2021-06-27,"272,710","255,806","16,904",0,"16,904",451,522103
NF,2021-06-28,"272,710","256,257","16,453",0,"16,453",0,522103
NF,2021-06-29,"272,710","256,257","16,453",0,"16,453",0,522103
NF,2021-06-30,"272,710","256,257","16,453",0,"16,453",0,522103
NF,2021-07-01,"272,710","256,257","16,453",0,"16,453",0,522103
YK,2021-01-01,"7,200",0,"7,200",0,"7,200",0,42052
YK,2021-01-02,"7,200",0,"7,200",0,"7,200",0,42052
YK,2021-01-03,"7,200",0,"7,200",0,"7,200",0,42052
YK,2021-01-04,"7,200",0,"7,200",0,"7,200",50,42052
YK,2021-01-05,"7,200",50,"7,150",0,"7,150",0,42052
YK,2021-01-06,"7,200",50,"7,150",0,"7,150",260,42052
YK,2021-01-07,"7,200",310,"6,890",0,"6,890",0,42052
YK,2021-01-08,"7,200",310,"6,890",0,"6,890",0,42052
YK,2021-01-09,"7,200",310,"6,890",0,"6,890",0,42052
YK,2021-01-10,"7,200",310,"6,890",0,"6,890",185,42052
YK,2021-01-11,"7,200",495,"6,705",0,"6,705",0,42052
YK,2021-01-12,"7,200",495,"6,705",0,"6,705",190,42052
YK,2021-01-13,"7,200",685,"6,515",0,"6,515",0,42052
YK,2021-01-14,"7,200",685,"6,515",0,"6,515",499,42052
YK,2021-01-15,"7,200","1,184","6,016",0,"6,016",0,42052
YK,2021-01-16,"7,200","1,184","6,016",0,"6,016",0,42052
YK,2021-01-17,"7,200","1,184","6,016","7,200","13,216",163,42052
YK,2021-01-18,"14,400","1,347","13,053",0,"13,053",0,42052
YK,2021-01-19,"14,400","1,347","13,053",0,"13,053","1,243",42052
YK,2021-01-20,"14,400","2,590","11,810",0,"11,810",570,42052
YK,2021-01-21,"14,400","3,160","11,240",0,"11,240",570,42052
YK,2021-01-22,"14,400","3,730","10,670",0,"10,670",0,42052
YK,2021-01-23,"14,400","3,730","10,670",0,"10,670",0,42052
YK,2021-01-24,"14,400","3,730","10,670",0,"10,670",222,42052
YK,2021-01-25,"14,400","3,952","10,448",0,"10,448",445,42052
YK,2021-01-26,"14,400","4,397","10,003",0,"10,003",773,42052
YK,2021-01-27,"14,400","5,170","9,230",0,"9,230",796,42052
YK,2021-01-28,"14,400","5,966","8,434",0,"8,434",530,42052
YK,2021-01-29,"14,400","6,496","7,904",0,"7,904",0,42052
YK,2021-01-30,"14,400","6,496","7,904",0,"7,904",0,42052
YK,2021-01-31,"14,400","6,496","7,904",0,"7,904",862,42052
YK,2021-02-01,"14,400","7,358","7,042",0,"7,042","1,010",42052
YK,2021-02-02,"14,400","8,368","6,032",0,"6,032",723,42052
YK,2021-02-03,"14,400","9,091","5,309",0,"5,309",840,42052
YK,2021-02-04,"14,400","9,931","4,469",0,"4,469",588,42052
YK,2021-02-05,"14,400","10,519","3,881",0,"3,881",0,42052
YK,2021-02-06,"14,400","10,519","3,881",0,"3,881",0,42052
YK,2021-02-07,"14,400","10,519","3,881",0,"3,881",540,42052
YK,2021-02-08,"14,400","11,059","3,341",0,"3,341",175,42052
YK,2021-02-09,"14,400","11,234","3,166",0,"3,166",110,42052
YK,2021-02-10,"14,400","11,344","3,056","4,500","7,556",90,42052
YK,2021-02-11,"18,900","11,434","7,466",0,"7,466",80,42052
YK,2021-02-12,"18,900","11,514","7,386",0,"7,386",0,42052
YK,2021-02-13,"18,900","11,514","7,386",0,"7,386",0,42052
YK,2021-02-14,"18,900","11,514","7,386",0,"7,386",0,42052
YK,2021-02-15,"18,900","11,514","7,386",0,"7,386",0,42052
YK,2021-02-16,"18,900","11,514","7,386",0,"7,386",0,42052
YK,2021-02-17,"18,900","11,514","7,386",0,"7,386",30,42052
YK,2021-02-18,"18,900","11,544","7,356",0,"7,356",306,42052
YK,2021-02-19,"18,900","11,850","7,050",0,"7,050",0,42052
YK,2021-02-20,"18,900","11,850","7,050",0,"7,050",0,42052
YK,2021-02-21,"18,900","11,850","7,050",0,"7,050",323,42052
YK,2021-02-22,"18,900","12,173","6,727",0,"6,727","1,250",42052
YK,2021-02-23,"18,900","13,423","5,477",0,"5,477",941,42052
YK,2021-02-24,"18,900","14,364","4,536",0,"4,536",810,42052
YK,2021-02-25,"18,900","15,174","3,726",0,"3,726",0,42052
YK,2021-02-26,"18,900","15,174","3,726",0,"3,726",0,42052
YK,2021-02-27,"18,900","15,174","3,726",0,"3,726",0,42052
YK,2021-02-28,"18,900","15,174","3,726","16,100","19,826",897,42052
YK,2021-03-01,"35,000","16,071","18,929",0,"18,929","1,097",42052
YK,2021-03-02,"35,000","17,168","17,832",0,"17,832",990,42052
YK,2021-03-03,"35,000","18,158","16,842",0,"16,842","1,279",42052
YK,2021-03-04,"35,000","19,437","15,563",0,"15,563","1,660",42052
YK,2021-03-05,"35,000","21,097","13,903",0,"13,903",0,42052
YK,2021-03-06,"35,000","21,097","13,903",0,"13,903",0,42052
YK,2021-03-07,"35,000","21,097","13,903",0,"13,903","2,424",42052
YK,2021-03-08,"35,000","23,521","11,479",0,"11,479",891,42052
YK,2021-03-09,"35,000","24,412","10,588",0,"10,588","1,162",42052
YK,2021-03-10,"35,000","25,574","9,426",0,"9,426",800,42052
YK,2021-03-11,"35,000","26,374","8,626",0,"8,626","1,364",42052
YK,2021-03-12,"35,000","27,738","7,262",0,"7,262",0,42052
YK,2021-03-13,"35,000","27,738","7,262",0,"7,262",0,42052
YK,2021-03-14,"35,000","27,738","7,262",0,"7,262","2,232",42052
YK,2021-03-15,"35,000","29,970","5,030",0,"5,030",599,42052
YK,2021-03-16,"35,000","30,569","4,431",0,"4,431",605,42052
YK,2021-03-17,"35,000","31,174","3,826","16,400","20,226",0,42052
YK,2021-03-18,"51,400","31,174","20,226",0,"20,226","1,176",42052
YK,2021-03-19,"51,400","32,350","19,050",0,"19,050",0,42052
YK,2021-03-20,"51,400","32,350","19,050",0,"19,050",0,42052
YK,2021-03-21,"51,400","32,350","19,050",0,"19,050",790,42052
YK,2021-03-22,"51,400","33,140","18,260",0,"18,260",303,42052
YK,2021-03-23,"51,400","33,443","17,957",0,"17,957",160,42052
YK,2021-03-24,"51,400","33,603","17,797",0,"17,797",222,42052
YK,2021-03-25,"51,400","33,825","17,575",0,"17,575",178,42052
YK,2021-03-26,"51,400","34,003","17,397",0,"17,397",0,42052
YK,2021-03-27,"51,400","34,003","17,397",0,"17,397",0,42052
YK,2021-03-28,"51,400","34,003","17,397",0,"17,397",378,42052
YK,2021-03-29,"51,400","34,381","17,019",0,"17,019",447,42052
YK,2021-03-30,"51,400","34,828","16,572",0,"16,572",286,42052
YK,2021-03-31,"51,400","35,114","16,286",0,"16,286",356,42052
YK,2021-04-01,"51,400","35,470","15,930",0,"15,930",0,42052
YK,2021-04-02,"51,400","35,470","15,930",0,"15,930",0,42052
YK,2021-04-03,"51,400","35,470","15,930",0,"15,930",0,42052
YK,2021-04-04,"51,400","35,470","15,930",0,"15,930",0,42052
YK,2021-04-05,"51,400","35,470","15,930",0,"15,930","1,723",42052
YK,2021-04-06,"51,400","37,193","14,207",0,"14,207",776,42052
YK,2021-04-07,"51,400","37,969","13,431",0,"13,431",0,42052
YK,2021-04-08,"51,400","37,969","13,431",0,"13,431",6,42052
YK,2021-04-09,"51,400","37,975","13,425","1,450","14,875",0,42052
YK,2021-04-10,"52,850","37,975","14,875",0,"14,875",0,42052
YK,2021-04-11,"52,850","37,975","14,875","1,450","16,325",-748,42052
YK,2021-04-12,"54,300","37,227","17,073",0,"17,073","1,257",42052
YK,2021-04-13,"54,300","38,484","15,816",0,"15,816",566,42052
YK,2021-04-14,"54,300","39,050","15,250",0,"15,250",0,42052
YK,2021-04-15,"54,300","39,050","15,250",0,"15,250",4,42052
YK,2021-04-16,"54,300","39,054","15,246",0,"15,246",0,42052
YK,2021-04-17,"54,300","39,054","15,246",0,"15,246",0,42052
